"city","usage","value","max","share","lat","lon","district"
"Боярка","Електронні аукціони",0,1,0,50.317117,30.298167,"no"
"Костянтинівка","Електронні аукціони",0,1,0,48.5239429,37.7075811,"no"
"Жовті Води","Електронні аукціони",0,1,0,48.3441198,33.5244801,"no"
"Ізюм","Електронні аукціони",0,1,0,49.2121445,37.2665006,"no"
"Мирноград","Електронні аукціони",0,1,0,48.2962118,37.2700036,"no"
"Самбір","Електронні аукціони",0,1,0,49.5207147,23.2065501,"no"
"Новоград-Волинський","Електронні аукціони",0,1,0,50.5860203,27.6363775,"no"
"Конотоп","Електронні аукціони",0,1,0,51.2409432,33.2050521,"no"
"Павлоград","Електронні аукціони",0,1,0,48.5294478,35.9032574,"no"
"Шостка","Електронні аукціони",0,1,0,51.8757044,33.4966152,"no"
"Васильків","Електронні аукціони",0,1,0,50.1770891,30.3196385,"no"
"Вараш","Електронні аукціони",0,1,0,51.3436553,25.8490867,"no"
"Марганець","Електронні аукціони",0,1,0,47.6489237,34.6105197,"no"
"Полтава","Електронні аукціони",0,1,0,49.588267,34.5514169,"yes"
"Куп'янськ","Електронні аукціони",0,1,0,49.7055574,37.6027997,"no"
"Нова Каховка","Електронні аукціони",0,1,0,46.7515251,33.3678207,"no"
"Нововолинськ","Електронні аукціони",0,1,0,50.7371757,24.1658808,"no"
"Стрий","Електронні аукціони",0,1,0,49.2656076,23.8431343,"no"
"Вишневе","Електронні аукціони",0,1,0,50.3919,30.368267,"no"
"Кривий Ріг","Електронні аукціони",0,1,0,47.910483,33.391783,"yes"
"Черкаси","Електронні аукціони",0,1,0,49.4421874,32.0664493,"yes"
"Прилуки","Електронні аукціони",0,1,0,50.5884714,32.3875825,"no"
"Умань","Електронні аукціони",0,1,0,48.7699292,30.2154406,"no"
"Покровськ","Електронні аукціони",0,1,0,48.282193,37.1847804,"no"
"Дунаївці","Електронні аукціони",0,1,0,48.8922474,26.8603864,"no"
"Новомосковськ","Електронні аукціони",0,1,0,48.6329614,35.2241571,"no"
"Івано-Франківськ","Загальний бал",15,15,100,48.922633,24.711117,"yes"
"Київ","Загальний бал",12.7,15,85,50.4501,30.5234,"yes"
"Вінниця","Загальний бал",12,15,80,49.233083,28.4682169,"yes"
"Львів","Загальний бал",10.75,15,72,49.839683,24.029717,"yes"
"Біла Церква","Загальний бал",10.7,15,71,49.7967977,30.1310853,"no"
"Одеса","Загальний бал",10.5,15,70,46.482526,30.7233095,"yes"
"Дружківка","Загальний бал",10.5,15,70,48.6161912,37.5272187,"no"
"Бердянськ","Загальний бал",10.2,15,68,46.7737707,36.8034779,"no"
"Серєродонецьк","Загальний бал",9.75,15,65,48.9481767,38.4878774,"no"
"Суми","Загальний бал",9.75,15,65,50.9077,34.7981,"yes"
"Володимир Волинський","Загальний бал",9.7,15,65,50.8481952,24.3256569,"no"
"Рівне","Загальний бал",9.25,15,62,50.6199,26.251617,"yes"
"Ізмаїл","Загальний бал",9.2,15,61,45.3501944,28.8501919,"no"
"Запоріжжя","Загальний бал",9,15,60,47.8388,35.139567,"yes"
"Кам'янське","Загальний бал",9,15,60,48.523117,34.613683,"no"
"Дрогобич","Загальний бал",8.7,15,58,49.3580116,23.5123193,"no"
"Коростень","Загальний бал",8.7,15,58,50.9532135,28.6457544,"no"
"Тернопіль","Загальний бал",8.7,15,58,49.553517,25.594767,"yes"
"Краматорськ","Загальний бал",8.7,15,58,48.738967,37.58435,"no"
"Коломия","Загальний бал",8.5,15,57,48.5304917,25.0412055,"no"
"Житомир","Загальний бал",8.2,15,55,50.25465,28.6586669,"yes"
"Калуш","Загальний бал",8.2,15,55,49.0414259,24.3950384,"no"
"Луцьк","Загальний бал",8.2,15,55,50.747233,25.325383,"yes"
"Нікополь","Загальний бал",8,15,53,47.56746,34.394815,"no"
"Ужгород","Загальний бал",7.95,15,53,48.6208,22.287883,"yes"
"Бахмут","Загальний бал",7.7,15,51,48.5986674,37.9980367,"no"
"Дніпро","Загальний бал",7.7,15,51,48.464717,35.046183,"yes"
"Енергодар","Загальний бал",7.5,15,50,47.5015067,34.6341859,"no"
"Кропивницький","Загальний бал",7.5,15,50,48.507933,32.262317,"yes"
"Чернігів","Загальний бал",7.5,15,50,51.4982,31.2893499,"yes"
"Ромни","Загальний бал",7.5,15,50,50.7415087,33.4809526,"no"
"Бориспіль","Загальний бал",7.2,15,48,50.3482,30.95615,"no"
"Миргород","Загальний бал",7.2,15,48,49.9627279,33.6053332,"no"
"Маріуполь","Загальний бал",6.75,15,45,47.097133,37.543367,"no"
"Первомайськ","Загальний бал",6.75,15,45,48.0451251,30.8884315,"no"
"Кам'янець-Подільський","Загальний бал",6.7,15,45,48.6967162,26.5825364,"no"
"Ковель","Загальний бал",6.5,15,43,51.209018,24.6980251,"no"
"Олександрія","Загальний бал",6.5,15,43,48.6632704,33.0967875,"no"
"Ніжин","Загальний бал",6.5,15,43,51.0377956,31.8880994,"no"
"Лубни","Загальний бал",6.5,15,43,50.0173168,32.9908442,"no"
"Охтирка","Загальний бал",6.5,15,43,50.3150962,34.9005644,"no"
"Хмельницький","Загальний бал",6.25,15,42,49.422983,26.9871331,"yes"
"Бровари","Загальний бал",6.2,15,41,50.511083,30.7909,"no"
"Жмеринка","Загальний бал",6,15,40,49.0390512,28.1085937,"no"
"Миколаїв","Загальний бал",6,15,40,46.975033,31.9945829,"yes"
"Лисичанськ","Загальний бал",6,15,40,48.9066145,38.4433606,"no"
"Слов'янськ","Загальний бал",6,15,40,48.8532,37.6053001,"no"
"Білгород Дністровський","Загальний бал",5.7,15,38,46.1854516,30.3414908,"no"
"Дубно","Загальний бал",5.7,15,38,50.4009139,25.7590674,"no"
"Мелітополь","Загальний бал",5.7,15,38,46.8550216,35.3586996,"no"
"Шепетівка","Загальний бал",5.5,15,37,50.1757487,27.0559924,"no"
"Чернівці","Загальний бал",5.45,15,36,48.2920787,25.9358367,"yes"
"Херсон","Загальний бал",5.2,15,35,46.635417,32.616867,"yes"
"Лиман","Загальний бал",5.2,15,35,48.9897585,37.8049964,"no"
"Лозова","Загальний бал",5.2,15,35,48.8902362,36.308001,"no"
"Каховка","Загальний бал",5,15,33,46.8117208,33.4901963,"no"
"Мукачево","Загальний бал",5,15,33,48.4493055,22.7117106,"no"
"Кременчук","Загальний бал",4.95,15,33,49.065783,33.410033,"no"
"Южноукраїнськ","Загальний бал",4.75,15,32,47.8227621,31.1840826,"no"
"Покров","Загальний бал",4.7,15,31,47.6572805,34.07859,"no"
"Рубіжне","Загальний бал",4.5,15,30,49.0161213,38.3751403,"no"
"Фастів","Загальний бал",4.5,15,30,50.0637682,29.9049684,"no"
"Сміла","Загальний бал",4.5,15,30,49.227717,31.8522329,"no"
"Світловодськ","Загальний бал",4.5,15,30,49.0496835,33.2284693,"no"
"Нетішин","Загальний бал",4.2,15,28,50.3339731,26.6500845,"no"
"Подільськ","Загальний бал",4.2,15,28,47.7585809,29.5339155,"no"
"Горішні Плавні","Загальний бал",4,15,27,49.0156679,33.6450451,"no"
"Ірпінь","Загальний бал",4,15,27,50.51875,30.239783,"no"
"Червоноград","Загальний бал",4,15,27,50.3871767,24.2199454,"no"
"Чорноморськ","Загальний бал",4,15,27,46.2952236,30.6480855,"no"
"Харків","Загальний бал",3.75,15,25,49.9935,36.230383,"yes"
"Бердичів","Загальний бал",3.5,15,23,49.9106591,28.5900313,"no"
"Славута","Загальний бал",3.5,15,23,50.2969058,26.8600648,"no"
"Старокостянтинів","Загальний бал",3.5,15,23,49.7546828,27.2121595,"no"
"Боярка","Загальний бал",3.5,15,23,50.317117,30.298167,"no"
"Костянтинівка","Загальний бал",3.2,15,21,48.5239429,37.7075811,"no"
"Жовті Води","Загальний бал",3.2,15,21,48.3441198,33.5244801,"no"
"Ізюм","Загальний бал",3,15,20,49.2121445,37.2665006,"no"
"Мирноград","Загальний бал",3,15,20,48.2962118,37.2700036,"no"
"Самбір","Загальний бал",2.45,15,16,49.5207147,23.2065501,"no"
